label,message
1,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
0,Do u knw dis no. &lt;#&gt; ?
0,"Carlos took a while (again), we leave in a minute"
0,"That's fine, I'll bitch at you about it later then"
0,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
0,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
0,How come?
0,I like you peoples very much:) but am very shy pa.
0,Ã collecting ur laptop then going to configure da settings izzit?
0,How abt making some of the pics bigger?
0,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
0,Its going good...no problem..but still need little experience to understand american customer voice...
0,U in town alone?
0,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
1,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
1,Please CALL 08712402972 immediately as there is an urgent message waiting for you
0,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
0,"Sorry da thangam, very very sorry i am held up with prasad."
1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
0,ELLO BABE U OK?
0,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
0,:-) :-)
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,Oh ok.. Wat's ur email?
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!
1,"449050000301 You have won a Â£2,000 price! To claim, call 09050000301."
0,Hey r Ã¼ still online? I've finished the formatting...
0,I'm also came to room.
0,Nope. I just forgot. Will show next week
0,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.
0,Eh den sat u book e kb liao huh...
0,No. I dont want to hear anything
0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
0,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
0,"Coffee cake, i guess..."
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
0,Wat u doing there?
0,He didn't see his shadow. We get an early spring yay
0,Nice talking to you! please dont forget my pix :) i want to see all of you...
1,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
0,Iâm parked next to a MINI!!!! When are you coming in today do you think?
0,Ok... Let u noe when i leave my house.
0,Hey are we going for the lo lesson or gym?
0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
0,"Yes obviously, but you are the eggs-pert and the potato headâ¦ Speak soon!"
0,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
0,Fffff. Can you text kadeem or are you too far gone
0,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
0,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
0,I cant pick the phone right now. Pls send a message
0,Lol yes. But it will add some spice to your day.
0,"Lets use it next week, princess :)"
0,Lol ... I knew that .... I saw him in the dollar store
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
0,That is wondar full flim.
0,You still around? Looking to pick up later
0,Oh:)as usual vijay film or its different?
0,I am not sure about night menu. . . I know only about noon menu
0,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
0,Hey mr whats the name of that bill brison book the one about language and words
0,Please sen :)my kind advice :-)please come here and try:-)
0,Ok... U enjoy ur shows...
1,You are a winner U have been specially selected 2 receive Â£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean weâre in bâham. Have a jolly good rest of week
0,U dun say so early hor... U c already then say...
0,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
0,They don't put that stuff on the roads to keep it from getting slippery over there?
1,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, Â£1.50 to rcv"
0,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?
0,"Thatâs the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,Aight well keep me informed
0,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
0,Yun buying... But school got offer 2000 plus only...
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
0,"4 tacos + 1 rajas burrito, right?"
0,Well you told others you'd marry them...
0,"Well, I was about to give up cos they all said no they didnât do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a Â£1500 Bonus Prize, call 09066368470"
0,"Yeah I am, so I'll leave maybe 7ish?"
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
0,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
0,"Nah, I'm a perpetual DD"
1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
0,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
0,Sitting ard nothing to do lor. U leh busy w work?
0,Excellent! Wish we were together right now!
0,I uploaded mine to Facebook
0,Hi. I'm sorry i missed your call. Can you pls call back.
0,Thats cool. Where should i cum? On you or in you? :)
0,Staff of placement training in Amrita college.
0,Nt yet chikku..simple habba..hw abt u?
0,"I sent you the prices and do you mean the  &lt;#&gt; g,"
0,"Sorry, I'll call later"
0,"sry can't talk on phone, with parents"
0,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
0,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
0,In the end she might still vomit but its okay. Not everything will come out.
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,How many times i told in the stage all use to laugh. You not listen aha.
0,Dear we are going to our rubber place
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,Ok pa. Nothing problem:-)
0,Hey you around? I've got enough for a half + the ten I owe you
0,Huh but i cant go 2 ur house empty handed right?
0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
0,Ã predict wat time Ã¼'ll finish buying?
0,TELL HER I SAID EAT SHIT.
0,Delhi and chennai still silent.
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
0,Can you talk with me..
0,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
0,No plans yet. What are you doing ?
0,In da car park
0,....photoshop makes my computer shut down.
0,Oh great. I.ll disturb him more so that we can talk.
0,JADE ITS PAUL. Y DIDN'T U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
0,I.ll post her out l8r. In class
0,THIS IS A LONG FUCKIN SHOWR
0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
0,Not to worry. I'm sure you'll get it.
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
1,"URGENT!: Your Mobile No. was awarded a Â£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
0,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;
0,When Ã¼ login dat time... Dad fetching Ã¼ home now?
0,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
0, and  picking them up from various points
0,Wot u up 2 u weirdo?
0,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor..."
0,Y so late but i need to go n get da laptop...
0,2mro i am not coming to gym machan. Goodnight.
0,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
0,Infact happy new year. How are you where are you when are we seeing
0,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
0,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
1,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
0,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
0,Give one miss from that number please
0,Even i cant close my eyes you are in me our vava playing umma :-D
0,I need details about that online job.
0,Uncle Abbey! Happy New Year. Abiola
0,"Thanks da thangam, i feel very very happy dear. I also miss you da."
0,Were gonna go get some tacos
0,Ã mean it's confirmed... I tot they juz say oni... Ok then...
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
0,Don no da:)whats you plan?
0,Small problem in auction:)punj now asking tiwary
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
0,2 laptop... I noe infra but too slow lar... I wan fast one
0,Ho ho - big belly laugh! See ya tomo
0,Dear got bus directly to calicut
0,En chikku nange bakra msg kalstiya..then had tea/coffee?
0,"How long before you get reply, just defer admission til next semester"
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
0,All done? All handed in? Celebrations in full swing yet?
0,"As in missionary hook up, doggy hook up, standing...|"
0,make that 3! 4 fucks sake?! x
0,I'm home. Ard wat time will u reach?
0,"Thursday night? Yeah, sure thing, we'll work it out then"
0,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
0,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
0,"There're some people by mu, I'm at the table by lambda"
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
0,Just normal only here :)
0,Just got to  &lt;#&gt;
0,This is my number by vivek..
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
0,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
0,I told that am coming on wednesday.
0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
0,They said Ã¼ dun haf passport or smth like dat.. Or Ã¼ juz send to my email account..
0,Thanx 4 sending me home...
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
0,He is there. You call and meet him
0,And popping &lt;#&gt; ibuprofens was no help.
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Havent still waitin as usual... Ã come back sch oredi?
0,K k pa Had your lunch aha.
0,Nokia phone is lovly..
0,Are you plans with your family set in stone ?
0,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
0,"Aight no rush, I'll ask jay"
0,"Princess, is your kitty shaved or natural?"
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
0,K.:)do it at evening da:)urgent:)
0,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
0,My exam is for february 4. Wish you a great day.
0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
0,Waaaat?? Lololo ok next time then!
0,"Hiya, probably coming home * weekend after next"
0,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
1,ringtoneking 84484
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
0,Its a great day. Do have yourself a beautiful one.
0,"Looks like you found something to do other than smoke, great job!"
0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
0,My uncles in Atlanta. Wish you guys a great semester.
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
0,Thanks  and ! Or bomb and date as my phone wanted to say!
0,;-) ok. I feel like john lennon.
0,Mm that time you dont like fun
1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
0,Where can download clear movies. Dvd copies.
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,"I can't right this second, gotta hit people up first"
0,Your dad is back in ph?
0,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
0,"Nothing really, just making sure everybody's up to speed"
0,Ok both our days. So what are you making for dinner tonite? Am I invited?
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just Â£1.50 per wk 2 opt out send STOP 08452810071 16
0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
0,Where is it. Is there any opening for mca.
0,If you're thinking of lifting me one then no.
0,Ok... Then r we meeting later?
0,I've been trying to reach him without success
0,When i have stuff to sell i.ll tell you
0,Hey come online! Use msn... We are all there
0,Me fine..absolutly fine
0,No de. But call me after some time. Ill tell you k
0,Ok lor then we go tog lor...
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
0,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
0,We r outside already.
0,LMAO where's your fish memory when I need it?
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
0,Sorry da. I gone mad so many pending works what to do.
0,None of that's happening til you get here though
0,Hey i will be late ah... Meet you at 945+
0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
0,I surely dont forgot to come:)i will always be in touch in with you:-)
0,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
0,How? Izzit still raining?
0,This single single answers are we fighting? Plus i said am broke and you didnt reply
0,"Sorry, I'll call later"
0,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
0,Much better now thanks lol
0,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
0,"Hi Chikku, send some nice msgs"
1,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
1,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
0,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
0,And how's your husband.
0,How do you plan to manage that
0,"I'm back, lemme know when you're ready"
0,Shopping? Eh ger i toking abt syd leh...Haha
0,I was gonna ask you lol but i think its at 7
0,"I shall book chez jules for half eight, if that's ok with you?"
0,Id have to check but there's only like 1 bowls worth left
0,She went to attend another two rounds today..but still did't reach home..
0,Ã go home liao? Ask dad to pick me up at 6...
0,Yup...
0,Ok... But bag again..
0,I hope your pee burns tonite.
0,No need to say anything to me. I know i am an outsider
1,"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0,"Tick, tick, tick ... Babe"
0,I have to take exam with in march 3
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,Carlos'll be here in a minute if you still need to buy
0,I didn't get the second half of that message
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
0,Howz that persons story
0,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
0,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
0,There are many company. Tell me the language.
0,"Omw back to tampa from west palm, you hear what happened?"
0,Sac will score big hundred.he is set batsman:-)
0,"""ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX"""
0,Thats cool! I am a gentleman and will treat you with dignity and respect.
0,I sent your maga that money yesterday oh.
1,CDs 4u: Congratulations ur awarded Â£500 of CD gift vouchers or Â£125 gift guaranteed & Freeentry 2 Â£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16
0,:)
0,Just wait till end of march when el nino gets himself. Oh.
0,I'm serious. You are in the money base
0,"I call you later, don't have network. If urgnt, sms me."
0,Aiyo cos i sms Ã¼ then Ã¼ neva reply so i wait 4 Ã¼ to reply lar. I tot Ã¼ havent finish ur lab wat.
1,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
0,Hey tmr maybe can meet you at yck
0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
0,And pls pls drink plenty plenty water
0,Will do. Have a good day
0,Dunno da next show aft 6 is 850. Toa payoh got 650.
0,I keep ten rs in my shelf:) buy two egg.
0,Ok k..sry i knw 2 siva..tats y i askd..
0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
0,First answer my question.
0,K:)i will give my kvb acc details:)
1,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
0,I think chennai well settled?
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
0,Lolnice. I went from a fish to ..water.?
0,Yes. I come to nyc for audiitions and am trying to relocate.
0,Shall i come to get pickle
0,Apart from the one i told you about yesterday?
0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
0,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
0,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
0,Oh yah... We never cancel leh... Haha
1,"Loan for any purpose Â£500 - Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
0,I'm in office now da:)where are you?
0,S.this will increase the chance of winning.
0,"When you just put in the + sign, choose my number and the pin will show. Right?"
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
0,Hey... are you going to quit soon? Xuhui and i working till end of the month
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
0,"Jay told me already, will do"
1,08714712388 between 10am-7pm Cost 10p
0,I'm good. Have you registered to vote?
0,"Goodmorning, today i am late for 2hrs. Because of back pain."
0,I've not sent it. He can send me.
0,"Aight, I'll ask a few of my roommates"
0,No:-)i got rumour that you going to buy apartment in chennai:-)
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
0,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
0,I thk 50 shd be ok he said plus minus 10.. Did Ã¼ leave a line in between paragraphs?
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,"Kate jackson rec center before 7ish, right?"
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
0,K.:)you are the only girl waiting in reception ah?
0,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
0,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
0,"Yes, princess. Toledo."
0,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
1,You have 1 new voicemail. Please call 08719181513.
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,K.i did't see you.:)k:)where are you now?
0,We're done...
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,Just do what ever is easier for you
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
0,Missing you too.pray inshah allah
0,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
0,No he didn't. Spring is coming early yay!
0,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
0,Ã still got lessons?  Ã in sch?
0,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,What year. And how many miles.
0,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
0,I am not having her number sir
